zpid,llm_condition,llm_tier,llm_has_view,llm_has_ocean_view,llm_has_bay_view,llm_has_city_view,llm_has_golf_view,llm_floor_level,llm_is_penthouse,llm_is_corner,llm_has_concierge,llm_has_elevator,llm_has_boat_dock,llm_has_guest_house,llm_amenities_count,llm_is_fixer,llm_distress_count,llm_renovation_age,llm_ok
1008846,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014892,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001183,4,2,1,0,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1005865,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004891,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003305,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011606,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011211,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016763,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003848,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1010658,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003771,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011781,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1017265,4,2,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008489,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1011467,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001269,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016659,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004603,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1003147,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015145,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014562,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1000776,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011320,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017009,4,1,1,1,0,0,0,2.0,0,0,1,1,0,0,3,0,0,,1
1000768,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014256,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009516,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1005627,4,2,1,1,1,0,0,,0,0,0,1,0,0,6,0,0,,1
1014267,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015941,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002858,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009520,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006504,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013773,4,1,1,1,0,0,0,,0,0,0,0,0,0,2,0,0,,1
1005895,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004417,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004110,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008948,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006635,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005021,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002002,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012402,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004118,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012950,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004001,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001973,4,1,1,1,0,0,0,12.0,0,0,0,0,0,0,0,1,1,,1
1016454,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005481,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009989,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009858,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007680,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002807,4,1,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1002796,4,1,1,0,1,0,1,,0,0,1,1,1,1,5,0,0,,1
1010823,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014474,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006495,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011933,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009623,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015890,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005265,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003731,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014670,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000051,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012548,4,1,1,1,1,0,0,,0,0,1,1,1,1,6,0,0,,1
1016168,4,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1005425,4,2,1,0,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1016493,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016637,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017323,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1012922,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014686,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1011165,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011795,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016220,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005859,4,1,1,1,0,0,0,,0,0,1,1,0,0,3,0,0,,1
1003313,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004817,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004505,4,2,1,1,1,0,0,,0,1,1,1,1,1,6,0,0,,1
1005969,0,0,1,1,0,0,0,2.0,0,0,0,0,0,0,3,0,0,,1
1015926,4,2,1,0,0,0,0,,0,0,1,1,1,1,6,0,0,,1
1010517,4,2,1,0,1,0,0,,0,1,0,0,0,0,8,0,0,,1
1008855,4,0,1,0,0,0,1,,0,0,0,0,0,0,0,1,1,,1
1011913,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1012642,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005801,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010904,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012607,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014523,4,2,1,0,0,1,1,,0,0,1,1,1,1,6,0,0,,1
1010718,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006248,4,2,1,0,0,0,0,,0,0,0,0,0,0,3,0,0,,1
1010134,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006530,4,1,1,1,0,0,0,2.0,0,0,0,0,0,0,0,1,1,,1
1000282,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011539,4,2,1,1,0,0,0,12.0,0,0,0,0,0,0,0,0,0,,1
1017604,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016379,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008851,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008001,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000374,4,1,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1011997,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000841,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014748,4,1,1,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,,1
1002797,4,0,1,0,1,0,1,,0,0,0,1,0,0,2,1,1,,1
1000430,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001341,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003814,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005023,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1013922,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012619,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1009083,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1005841,4,2,1,0,0,0,0,,0,0,1,1,0,0,3,0,0,,1
1005117,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014227,4,2,1,1,0,0,0,,0,1,0,1,0,0,5,0,0,,1
1011851,4,0,1,0,0,0,0,2.0,0,0,1,1,0,0,2,0,1,,1
1013786,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002468,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016898,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014721,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002050,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013537,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017086,4,2,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,,1
1008899,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015949,4,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1014835,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011629,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001946,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005315,4,2,1,1,0,0,0,20.0,0,0,0,0,0,0,0,1,1,,1
1006811,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012534,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009409,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001782,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013361,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000558,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002926,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016792,4,2,1,1,1,0,0,,0,0,1,1,1,1,6,0,0,,1
1012867,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010022,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006931,4,1,1,0,0,0,0,2.0,0,0,0,0,0,0,1,0,0,,1
1015079,4,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007317,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006296,4,1,1,1,0,0,0,4.0,0,0,0,1,0,0,2,0,0,,1
1003549,4,2,1,1,0,1,0,,0,0,1,1,0,0,3,0,0,,1
1014541,4,2,1,1,1,1,0,,0,0,1,1,1,1,6,0,0,,1
1002667,4,2,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,,1
1014577,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006680,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012058,4,0,1,0,1,0,0,,0,0,0,1,0,0,2,0,0,,1
1010549,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1006467,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010296,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010650,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017007,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006952,4,2,1,1,1,0,0,3.0,0,0,1,1,1,1,6,0,0,,1
1010456,4,2,1,0,0,0,0,,0,0,0,1,1,1,4,0,0,,1
1003693,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016855,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1015107,4,1,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1012401,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016225,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014041,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016736,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010260,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012110,4,2,1,1,0,0,0,2.0,0,1,1,1,0,0,3,0,0,,1
1006980,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012144,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004644,4,2,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004751,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010186,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006733,4,2,1,1,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1009993,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000263,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006542,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
1004277,4,2,1,1,1,0,0,,0,0,1,1,1,1,6,1,1,,1
1008138,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011672,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012664,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016427,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011579,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012303,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009167,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1004494,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009631,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006818,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014689,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011826,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005338,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017203,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001917,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000699,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017462,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1014152,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008616,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006714,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014806,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010582,4,2,1,0,1,0,0,,1,0,0,1,0,0,4,0,0,,1
1012326,4,0,1,0,0,0,0,894.0,0,0,0,0,0,0,1,0,0,,1
1001725,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003165,4,2,1,1,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1000858,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004115,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007537,4,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1002414,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007648,4,2,1,1,0,0,0,1.0,0,0,0,1,0,0,2,0,0,,1
1012875,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006667,4,0,1,0,0,0,0,,0,0,0,0,0,0,3,0,0,,1
1003849,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001288,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1004031,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017469,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008303,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012230,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001977,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009369,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1003588,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1016077,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005605,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,1,,1
1008894,4,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1002962,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002458,4,2,1,1,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1001323,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006105,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1001008,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012262,4,1,1,1,0,0,0,1.0,0,1,0,0,0,0,6,0,0,,1
1008536,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1012841,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010806,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1017365,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006009,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009371,4,1,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1010984,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1000593,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008095,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011039,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009294,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013049,4,0,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1006305,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007735,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002937,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010576,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006126,4,2,1,1,0,0,0,,0,0,0,0,0,0,3,0,0,,1
1015804,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015296,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003913,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009880,4,2,1,0,0,0,0,,0,0,0,0,0,0,6,0,0,,1
1005395,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008634,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000156,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013587,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010227,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1009821,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000702,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001451,4,2,1,0,1,0,0,10.0,0,0,0,0,0,0,1,0,0,,1
1011441,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007829,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1002378,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013293,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017530,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006410,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1017029,4,2,1,1,0,0,0,1485.0,0,0,0,0,0,0,3,0,0,,1
1007709,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003828,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011147,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003342,4,1,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1012264,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1007362,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006086,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012463,4,2,1,1,1,0,0,,0,0,0,1,1,1,4,0,0,,1
1006573,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015239,4,2,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,,1
1015778,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1010983,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011184,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1000192,4,0,1,0,0,0,0,,0,0,0,0,0,0,7,0,0,,1
1014209,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000381,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008984,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004257,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005015,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007506,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1013489,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006727,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011765,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1010121,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011955,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005434,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007809,4,2,1,0,0,0,0,1.0,0,0,1,1,0,1,4,0,0,,1
1002568,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017585,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005282,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016778,4,1,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1007672,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006318,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1008136,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015915,4,1,1,1,0,0,0,1.0,0,0,0,1,0,0,2,0,0,,1
1013529,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1011735,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1009715,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014471,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012217,4,2,1,1,0,0,0,10.0,0,0,0,1,0,0,2,0,0,,1
1002038,4,2,1,1,1,0,0,2.0,0,0,1,1,1,1,6,0,0,,1
1014350,4,2,1,0,0,0,0,,0,0,0,1,0,0,2,0,0,,1
1002287,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1000611,0,1,1,0,0,0,0,,0,0,1,1,0,0,4,0,0,,1
1005983,4,2,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,,1
1011286,4,2,1,1,0,0,0,3.0,0,0,1,1,1,1,6,0,0,,1
1005633,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1011299,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015221,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001826,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003202,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006752,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1017312,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1008513,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005097,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005057,4,1,1,0,1,0,0,,0,0,0,0,0,0,0,1,1,,1
1015736,4,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1016746,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012518,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007239,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006607,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1003611,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001198,4,2,1,0,0,0,1,,0,0,0,1,0,0,2,0,0,,1
1013815,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012807,4,2,1,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,,1
1014483,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015706,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1016372,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1001829,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1007014,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1002343,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015102,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1015611,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1004021,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1003301,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1012789,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1014896,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1009052,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1005918,4,2,1,1,0,0,0,,0,0,0,0,0,0,0,1,1,,1
1001216,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1014400,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,1
1006015,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0
1006903,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,,1
